run_id,timestamp,dataset,sequence,density,model,model_family,model_scale,mode,tracker,device,conf,half,imgsz,reid_weights,with_reid,frame_rate,num_frames,num_frames_with_detections,num_frames_with_tracks,num_track_rows,avg_det_ms,std_det_ms,fps_det,avg_track_ms,std_track_ms,fps_track,avg_total_ms,std_total_ms,fps_total,avg_preprocess_ms,std_preprocess_ms,fps_preprocess,avg_inference_ms,std_inference_ms,fps_inference,avg_postprocess_ms,std_postprocess_ms,fps_postprocess,head_active_final,head_end2end_final,frame1_det_ms,frame1_total_ms,frame1_postprocess_ms,HOTA,DetA,AssA,LocA,MOTA,MOTP,IDSW,Frag,CLR_FP,CLR_FN,FP,FN,MT,PT,ML,MTR,MLR,mostly_tracked_ratio,mostly_lost_ratio,GT_IDs,num_unique_objects,CLR_Re,CLR_Pr,Recall,Precision,IDF1,IDR,IDP,mot_results_file,run_dir
1,20260328_160148,MOT17,MOT17-02,31.0,yolo11m.pt,yolo11,m,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,600,600,600,4817,10.35355583318354,2.73413321639564,96.58517480486869,23.280268667731438,27.282412411890824,42.95483073123168,38.2039618329145,27.435363143373603,26.17529575528089,0.9411798327346332,0.0880946186641592,1062.4962044654767,7.973331334069371,2.609555717825313,125.41809164847878,1.017966500367038,0.1407125820111173,982.3505976271716,NMS (one-to-many),False,7.057500013615936,236.665400036145,0.8099999977275729,30.514,20.179,46.234,86.327,21.43,84.671,21,53,407,14171,407,14171,8,14,40,12.903,64.516,12.903,64.516,62,62,23.734,91.551,23.734,91.551,32.037,20.171,77.808,results/paper_main/MOT17/MOT17-02/yolo11_m_nms_botsort_0_run01/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo11_m_nms_botsort_0_run01
2,20260328_160220,MOT17,MOT17-02,31.0,yolo11m.pt,yolo11,m,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,600,600,600,4817,11.722420166479424,2.785052306283232,85.3066163640446,23.094476167073783,26.545792364737327,43.300397582765626,39.45422799918257,26.665618640706136,25.345826054959645,1.068405834666919,0.2714237740899131,935.9739225982,9.194690168175535,2.57845800949252,108.75842271022668,1.03416016655198,0.0894106565312057,966.9682050645266,NMS (one-to-many),False,6.826700002420694,242.1570000005886,0.7947999984025955,30.503,20.176,46.209,86.319,21.43,84.659,21,53,407,14171,407,14171,8,14,40,12.903,64.516,12.903,64.516,62,62,23.734,91.551,23.734,91.551,32.037,20.171,77.808,results/paper_main/MOT17/MOT17-02/yolo11_m_nms_botsort_0_run02/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo11_m_nms_botsort_0_run02
3,20260328_160251,MOT17,MOT17-02,31.0,yolo11m.pt,yolo11,m,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,600,600,600,4817,12.264061000702592,3.576571870646672,81.53905952870842,21.2800719991598,26.094604802283104,46.99232220828402,37.84306966660855,26.67605379072183,26.4249176615386,1.171359832029945,0.4739985733818133,853.7086321860794,9.65308983247572,3.109391749290311,103.59377332589588,1.0268441674027902,0.2866406288956824,973.8576034660766,NMS (one-to-many),False,7.112000021152198,234.74919999716803,0.7786999922245741,30.514,20.179,46.237,86.326,21.43,84.67,21,53,407,14171,407,14171,8,14,40,12.903,64.516,12.903,64.516,62,62,23.734,91.551,23.734,91.551,32.037,20.171,77.808,results/paper_main/MOT17/MOT17-02/yolo11_m_nms_botsort_0_run03/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo11_m_nms_botsort_0_run03
4,20260329_065725,MOT17,MOT17-02,31.0,yolo11m.pt,yolo11,m,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,600,600,600,4817,8.822900667146314,2.3799927257869538,113.34140978416352,19.25159366704368,22.725593153808493,51.94375163402055,32.199253165648166,23.116645435590204,31.05662093637786,0.7780186654417776,0.1013901022553844,1285.3162069475238,6.764081833437861,2.265362353534587,147.83972527602427,0.9062084998974266,0.1586493812185549,1103.4988086220662,NMS (one-to-many),False,12.20409997040406,216.32849995512515,1.5386000159196556,30.514,20.18,46.234,86.327,21.43,84.671,21,53,407,14171,407,14171,8,14,40,12.903,64.516,12.903,64.516,62,62,23.734,91.551,23.734,91.551,32.037,20.171,77.808,results/paper_main/MOT17/MOT17-02/yolo11_m_nms_botsort_0_run04/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo11_m_nms_botsort_0_run04
5,20260329_065752,MOT17,MOT17-02,31.0,yolo11m.pt,yolo11,m,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,600,600,600,4817,8.677052665637651,2.450087712859188,115.24650575882067,18.899028498562984,22.451529575993263,52.91277274257968,31.669295998775244,22.769788098880564,31.576325537475583,0.7625988341169432,0.0859216586667086,1311.305440373453,6.662743999428737,2.3213836524788127,150.08831197562745,0.8846856653690338,0.174724297435849,1130.3449791772816,NMS (one-to-many),False,11.98640000075102,205.07570001063868,1.6333999810740352,30.503,20.176,46.207,86.32,21.43,84.66,21,53,407,14171,407,14171,8,14,40,12.903,64.516,12.903,64.516,62,62,23.734,91.551,23.734,91.551,32.037,20.171,77.808,results/paper_main/MOT17/MOT17-02/yolo11_m_nms_botsort_0_run05/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo11_m_nms_botsort_0_run05
1,20260328_160046,MOT17,MOT17-02,31.0,yolo11m.pt,yolo11,m,nms,bytetrack,0,0.25,False,640,,False,30,600,600,600,5424,6.913912997794493,0.7488063173812823,144.63589581167648,0.9479663338667402,0.1833800594364673,1054.889782763714,11.85705433182496,2.834742036980722,84.33797906415485,0.6947241656598635,0.0686401551942757,1439.4202036288448,5.120014165101263,0.5660973403934977,195.3119596457644,0.8096068325297286,0.1426682883071307,1235.1674415535274,NMS (one-to-many),False,7.071600004564971,11.713000014424324,1.0006999946199358,31.413,21.734,45.504,84.323,23.147,82.447,37,82,543,13700,543,13700,8,15,39,12.903,62.903,12.903,62.903,62,62,26.269,89.989,26.269,89.989,33.76,21.807,74.705,results/paper_main/MOT17/MOT17-02/yolo11_m_nms_bytetrack_0_run01/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo11_m_nms_bytetrack_0_run01
2,20260328_160101,MOT17,MOT17-02,31.0,yolo11m.pt,yolo11,m,nms,bytetrack,0,0.25,False,640,,False,30,600,600,600,5424,7.205601666646544,1.062049705057608,138.78091605158014,0.9966706657238924,0.2436719149909925,1003.3404557700004,12.224489334136402,1.579228633350071,81.80300809846834,0.739834000026652,0.1278542652958475,1351.654560298629,5.327988000547824,0.7946052660911795,187.688110389359,0.834248832349355,0.1154442668197582,1198.683128130809,NMS (one-to-many),False,6.723299971781671,11.266399989835918,0.8359999628737569,31.413,21.737,45.501,84.328,23.147,82.455,37,82,543,13700,543,13700,8,15,39,12.903,62.903,12.903,62.903,62,62,26.269,89.989,26.269,89.989,33.76,21.807,74.705,results/paper_main/MOT17/MOT17-02/yolo11_m_nms_bytetrack_0_run02/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo11_m_nms_bytetrack_0_run02
3,20260328_160116,MOT17,MOT17-02,31.0,yolo11m.pt,yolo11,m,nms,bytetrack,0,0.25,False,640,,False,30,600,600,600,5412,6.962720999144949,1.5805371187968311,143.62201215915505,0.9530936670489608,0.193193778181694,1049.2148196685368,11.857736168118814,1.86429037674023,84.33312951325736,0.7126445001146445,0.0910165632307378,1403.2241879915273,5.116919833817519,0.927138646973634,195.4300697445053,0.8434145004139282,0.8215906284687386,1185.6566368128877,NMS (one-to-many),False,6.755200040061027,11.253300006501377,0.7964999531395733,31.39,21.696,45.517,84.356,23.104,82.486,37,81,541,13710,541,13710,8,15,39,12.903,62.903,12.903,62.903,62,62,26.215,90.004,26.215,90.004,33.735,21.78,74.778,results/paper_main/MOT17/MOT17-02/yolo11_m_nms_bytetrack_0_run03/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo11_m_nms_bytetrack_0_run03
4,20260329_065642,MOT17,MOT17-02,31.0,yolo11m.pt,yolo11,m,nms,bytetrack,0,0.25,False,640,,False,30,600,600,600,5424,8.38843383321849,1.850945212099281,119.21176466099848,0.916038666618988,0.1498054843842723,1091.656975235451,13.147299166691178,1.838373050483722,76.06124933503533,0.7264214985965131,0.0458342334418384,1376.611240074882,6.420497166982386,1.565328202501849,155.75117845118478,0.9725746651141284,0.2592039663663296,1028.1986934984095,NMS (one-to-many),False,12.242800032254308,16.69339998625219,1.5297000063583257,31.414,21.737,45.501,84.329,23.147,82.455,37,82,543,13700,543,13700,8,15,39,12.903,62.903,12.903,62.903,62,62,26.269,89.989,26.269,89.989,33.76,21.807,74.705,results/paper_main/MOT17/MOT17-02/yolo11_m_nms_bytetrack_0_run04/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo11_m_nms_bytetrack_0_run04
5,20260329_065657,MOT17,MOT17-02,31.0,yolo11m.pt,yolo11,m,nms,bytetrack,0,0.25,False,640,,False,30,600,600,600,5423,7.244711498788092,1.8975047723329777,138.03172150709958,0.9038795014688124,0.1573731259616932,1106.3421599615776,11.922890332352836,2.057410672227395,83.87228030492689,0.6907040009779545,0.0457562664174107,1447.798186464997,5.455709167387492,1.6233812666347434,183.2942279947187,0.8247741672676057,0.2368686281917872,1212.4531049667814,NMS (one-to-many),False,6.300500012002885,10.659800027497113,0.7375000277534127,31.412,21.733,45.504,84.327,23.142,82.455,37,82,543,13701,543,13701,8,15,39,12.903,62.903,12.903,62.903,62,62,26.263,89.987,26.263,89.987,33.753,21.802,74.7,results/paper_main/MOT17/MOT17-02/yolo11_m_nms_bytetrack_0_run05/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo11_m_nms_bytetrack_0_run05
1,20260328_155731,MOT17,MOT17-02,31.0,yolo11n.pt,yolo11,n,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,600,600,600,3457,6.359570000301271,1.499879065276103,157.2433356268784,18.629395333700813,23.94109016703076,53.67860749570263,29.053820999106392,24.17133631444797,34.41888073967128,0.8340766685432754,0.0955886875951271,1198.9305512483782,4.251410666911397,1.2261470013226277,235.21604435510557,0.9203874996940916,0.2335057055389504,1086.4988934903713,NMS (one-to-many),False,6.3868999714031816,193.47250001737848,0.9101000032387674,28.365,15.347,52.493,86.32,17.195,84.67,14,37,124,15248,124,15248,6,11,45,9.6774,72.581,9.6774,72.581,62,62,17.938,96.413,17.938,96.413,26.391,15.65,84.119,results/paper_main/MOT17/MOT17-02/yolo11_n_nms_botsort_0_run01/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo11_n_nms_botsort_0_run01
2,20260328_155757,MOT17,MOT17-02,31.0,yolo11n.pt,yolo11,n,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,600,600,600,3457,8.342411166522652,1.5627310138136905,119.86942144651302,22.29251349849316,27.54569931837508,44.85810898208468,35.283939166887045,27.795831959731213,28.34150674816011,1.3934063322570485,0.5505187816130644,717.6657496454703,5.448731333211375,1.0454093711681722,183.5289609353192,1.0744090009635936,0.2437912194939364,930.7442501907008,NMS (one-to-many),False,6.749699998181313,197.97049998305735,0.9028000058606268,28.368,15.348,52.5,86.324,17.195,84.674,14,37,124,15248,124,15248,6,11,45,9.6774,72.581,9.6774,72.581,62,62,17.938,96.413,17.938,96.413,26.391,15.65,84.119,results/paper_main/MOT17/MOT17-02/yolo11_n_nms_botsort_0_run02/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo11_n_nms_botsort_0_run02
3,20260328_155824,MOT17,MOT17-02,31.0,yolo11n.pt,yolo11,n,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,600,600,600,3457,8.71266016542601,1.3870741003735407,114.7755083996329,22.95897666733557,28.10397144359732,43.55594826762163,36.80547316801191,28.166135423424578,27.169872139264125,1.3613673326714586,0.4625996335717725,734.555601563955,5.66614849822751,0.9454257126657652,176.48672644439534,1.1197421679389663,0.1690408950162352,893.0627323258107,NMS (one-to-many),False,5.827499961014837,227.4482999928296,0.8500000112690032,28.368,15.348,52.499,86.323,17.195,84.673,14,37,124,15248,124,15248,6,11,45,9.6774,72.581,9.6774,72.581,62,62,17.938,96.413,17.938,96.413,26.391,15.65,84.119,results/paper_main/MOT17/MOT17-02/yolo11_n_nms_botsort_0_run03/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo11_n_nms_botsort_0_run03
4,20260329_065445,MOT17,MOT17-02,31.0,yolo11n.pt,yolo11,n,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,600,600,600,3457,6.246192000398878,0.7471309744805854,160.0975442215258,18.20886816722729,23.283460764879784,54.91829535016467,28.535698834069382,23.399256835383984,35.04382373162975,0.8269699996647736,0.0962786599721521,1209.2337090890444,4.153334166233738,0.6031378633486423,240.7704172059925,0.8977345007588156,0.1146458043174078,1113.915081969941,NMS (one-to-many),False,6.638499966356903,199.40979999955744,0.9058000287041068,28.366,15.348,52.493,86.324,17.195,84.675,14,37,124,15248,124,15248,6,11,45,9.6774,72.581,9.6774,72.581,62,62,17.938,96.413,17.938,96.413,26.391,15.65,84.119,results/paper_main/MOT17/MOT17-02/yolo11_n_nms_botsort_0_run04/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo11_n_nms_botsort_0_run04
5,20260329_065507,MOT17,MOT17-02,31.0,yolo11n.pt,yolo11,n,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,600,600,600,3457,6.3950596676052855,0.987527683001062,156.3707067606553,18.556729666888717,23.862876618764925,53.888805729833294,29.06034650019137,24.070256336608956,34.411151979671494,0.840719501041652,0.1151417154431143,1189.4573621296988,4.275070832906446,0.7944468745488932,233.914252906107,0.9068161666315668,0.1594291870995325,1102.7593428495777,NMS (one-to-many),False,6.479900039266795,202.4416000349447,0.908499991055578,28.368,15.348,52.497,86.324,17.195,84.674,14,37,124,15248,124,15248,6,11,45,9.6774,72.581,9.6774,72.581,62,62,17.938,96.413,17.938,96.413,26.391,15.65,84.119,results/paper_main/MOT17/MOT17-02/yolo11_n_nms_botsort_0_run05/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo11_n_nms_botsort_0_run05
1,20260328_155643,MOT17,MOT17-02,31.0,yolo11n.pt,yolo11,n,nms,bytetrack,0,0.25,False,640,,False,30,600,600,600,3970,6.306856166241535,0.4401728182866814,158.55760360489293,0.7309423331753351,0.1149033390940031,1368.0969819545594,10.828964831889609,0.4858920103639153,92.34493005787188,0.6800088331995843,0.0427804268898708,1470.5691326019842,4.495208500302397,0.3992676642628379,222.4590917045848,0.8669035006702567,0.0639715070878642,1153.5309284445595,NMS (one-to-many),False,6.425900035537779,10.806200036313385,0.8922999841161072,27.54,16.839,45.157,84.156,18.734,82.068,23,45,233,14844,233,14844,7,13,42,11.29,67.742,11.29,67.742,62,62,20.112,94.131,20.112,94.131,27.458,16.662,77.985,results/paper_main/MOT17/MOT17-02/yolo11_n_nms_bytetrack_0_run01/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo11_n_nms_bytetrack_0_run01
2,20260328_155656,MOT17,MOT17-02,31.0,yolo11n.pt,yolo11,n,nms,bytetrack,0,0.25,False,640,,False,30,600,600,600,3970,8.853540499403607,2.1896395951457386,112.94916424309146,0.7252823328599334,0.1169926117495785,1378.7734164939602,13.437845834123436,2.2762293085110743,74.41668942656321,0.7618976679320136,0.0615624096286905,1312.512220590276,6.505977667693514,1.8002805886629674,153.70480058141945,1.3109378327499144,0.3516998561794749,762.8126788455944,NMS (one-to-many),False,6.436199997551739,10.747199994511902,0.912100018467754,27.542,16.84,45.16,84.158,18.734,82.07,23,45,233,14844,233,14844,7,13,42,11.29,67.742,11.29,67.742,62,62,20.112,94.131,20.112,94.131,27.458,16.662,77.985,results/paper_main/MOT17/MOT17-02/yolo11_n_nms_bytetrack_0_run02/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo11_n_nms_bytetrack_0_run02
3,20260328_155708,MOT17,MOT17-02,31.0,yolo11n.pt,yolo11,n,nms,bytetrack,0,0.25,False,640,,False,30,600,600,600,3970,7.741859666421078,2.324942803124575,129.16793161949445,0.7236228338054692,0.1198848825104901,1381.9353857880458,12.266773168521468,2.3849285009109824,81.52103134719752,0.7571903324181525,0.0570604096102578,1320.6719066346425,5.585880998211603,1.921163786618611,179.02278983747843,1.1325158326265712,0.3732626665168639,882.9898630915952,NMS (one-to-many),False,4.999299999326468,9.271699993405491,0.7040000054985285,27.539,16.839,45.153,84.159,18.734,82.071,23,45,233,14844,233,14844,7,13,42,11.29,67.742,11.29,67.742,62,62,20.112,94.131,20.112,94.131,27.458,16.662,77.985,results/paper_main/MOT17/MOT17-02/yolo11_n_nms_bytetrack_0_run03/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo11_n_nms_bytetrack_0_run03
4,20260329_065412,MOT17,MOT17-02,31.0,yolo11n.pt,yolo11,n,nms,bytetrack,0,0.25,False,640,,False,30,600,600,600,3970,6.872162166206787,2.2982497976888308,145.51461036781205,0.7260024995775893,0.1169187514304261,1377.405725988314,12.596346166489337,2.374281191827256,79.38810086534046,0.7340498345244365,0.0529839045027838,1362.3053271960243,4.86184149980545,1.9247190591873893,205.6833815006136,1.0024249996058645,0.3535861753827225,997.5808667912136,NMS (one-to-many),False,5.212899995967746,9.546499990392476,0.7534999749623239,27.542,16.84,45.16,84.157,18.734,82.07,23,45,233,14844,233,14844,7,13,42,11.29,67.742,11.29,67.742,62,62,20.112,94.131,20.112,94.131,27.458,16.662,77.985,results/paper_main/MOT17/MOT17-02/yolo11_n_nms_bytetrack_0_run04/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo11_n_nms_bytetrack_0_run04
5,20260329_065423,MOT17,MOT17-02,31.0,yolo11n.pt,yolo11,n,nms,bytetrack,0,0.25,False,640,,False,30,600,600,600,3970,5.959148499047539,0.7300251501333763,167.80920968152273,0.7195331669451358,0.1095372985483347,1389.789999876753,10.445205832268888,0.7509445408290066,95.73770168421676,0.7060623344538423,0.040575671099139,1416.3055458460708,4.176298667637941,0.6728154702955342,239.4464763138185,0.8150243342000371,0.0775944664263683,1226.9572306470093,NMS (one-to-many),False,6.532400031574071,10.870099999010565,0.917400000616908,27.543,16.84,45.163,84.158,18.734,82.07,23,45,233,14844,233,14844,7,13,42,11.29,67.742,11.29,67.742,62,62,20.112,94.131,20.112,94.131,27.458,16.662,77.985,results/paper_main/MOT17/MOT17-02/yolo11_n_nms_bytetrack_0_run05/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo11_n_nms_bytetrack_0_run05
1,20260328_155933,MOT17,MOT17-02,31.0,yolo11s.pt,yolo11,s,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,600,600,600,4236,8.021829833839243,1.8833965283557008,124.65983705882236,20.081370997650083,25.445248257846057,49.79739680707158,32.281865665863734,25.75797815930409,30.977143959106552,1.075671000192718,0.3794705101713493,929.6522819903478,5.564208666425354,1.4521722705921776,179.72007520746624,0.9839134999977736,0.2581428571338513,1016.349506335936,NMS (one-to-many),False,5.971300008241087,234.89050002535805,0.8344000088982284,30.465,17.939,51.83,86.509,19.019,84.975,12,38,345,14690,345,14690,7,13,42,11.29,67.742,11.29,67.742,62,62,20.941,91.856,20.941,91.856,30.337,18.627,81.704,results/paper_main/MOT17/MOT17-02/yolo11_s_nms_botsort_0_run01/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo11_s_nms_botsort_0_run01
2,20260328_160002,MOT17,MOT17-02,31.0,yolo11s.pt,yolo11,s,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,600,600,600,4236,8.045208330343788,1.2279755323584487,124.29758919086537,23.417289667607594,27.515298262830257,42.70349020720655,36.04224533298597,27.74324239612495,27.745219277024265,0.9898070005389552,0.1373083139987683,1010.2979666293476,5.5745888337454135,0.9746432020436776,179.38542730659606,1.0672884999075904,0.2594089304842619,936.9537853041456,NMS (one-to-many),False,10.75209997361526,209.86840000841767,1.6057000029832125,30.466,17.94,51.829,86.51,19.019,84.977,12,38,345,14690,345,14690,7,13,42,11.29,67.742,11.29,67.742,62,62,20.941,91.856,20.941,91.856,30.337,18.627,81.704,results/paper_main/MOT17/MOT17-02/yolo11_s_nms_botsort_0_run02/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo11_s_nms_botsort_0_run02
3,20260328_160031,MOT17,MOT17-02,31.0,yolo11s.pt,yolo11,s,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,30,600,600,600,4236,8.463186333149983,1.9409028461556543,118.15880693575627,23.43320050170102,27.946953817130144,42.67449510054804,36.49885116542767,28.083030210160345,27.3981226276847,0.967060833160455,0.0650293956312463,1034.0611114730978,6.014896166840724,1.881544608454564,166.25390900558838,1.0614286675505962,0.0820704920128643,942.1264288137686,NMS (one-to-many),False,5.675400025211275,225.28820001753047,0.8088000467978418,30.465,17.939,51.832,86.509,19.019,84.974,12,38,345,14690,345,14690,7,13,42,11.29,67.742,11.29,67.742,62,62,20.941,91.856,20.941,91.856,30.337,18.627,81.704,results/paper_main/MOT17/MOT17-02/yolo11_s_nms_botsort_0_run03/mot_results.txt,results/paper_main/MOT17/MOT17-02/yolo11_s_nms_botsort_0_run03
