family,scale,mode,label,dataset,metric,n_sequences,mean,std_between_seq,t_ci_low,t_ci_high,boot_ci_low,boot_ci_high
yolo26,l,end2end,YOLO26-L (E2E),MOT20,IDSW,3,52.333333333333336,51.14384941841329,-74.7150317310273,179.38169839769395,9.6,109.0
yolo26,l,end2end,YOLO26-L (E2E),SOMPT22,IDSW,3,106.13333333333333,8.040729651799854,86.1590535753082,126.10761309135844,101.0,115.40000000000002
yolo26,l,nms,YOLO26-L (NMS),MOT17,IDSW,3,42.266666666666666,35.94736893478205,-47.03154814242771,131.56488147576104,12.0,82.0
yolo26,l,nms,YOLO26-L (NMS),MOT20,IDSW,3,45.93333333333334,48.56761609687399,-74.7153133827237,166.58198004939038,6.0,100.0
yolo26,l,nms,YOLO26-L (NMS),SOMPT22,IDSW,3,98.13333333333333,13.720544206894033,64.04961204325033,132.21705462341632,84.0,111.40000000000002
yolo26,m,end2end,YOLO26-M (E2E),MOT17,IDSW,3,42.73333333333333,40.6892287139156,-58.34431417693879,143.81098084360545,9.2,88.0
yolo26,m,end2end,YOLO26-M (E2E),MOT20,IDSW,3,35.666666666666664,56.99555538226936,-105.91814186058318,177.2514751939165,0.0,101.40000000000002
yolo26,m,end2end,YOLO26-M (E2E),SOMPT22,IDSW,3,97.06666666666666,34.11294964281649,12.325401999906262,181.80793133342706,57.79999999999999,119.40000000000002
yolo26,m,nms,YOLO26-M (NMS),MOT17,IDSW,3,44.0,37.322915213043046,-48.71526119318034,136.71526119318034,12.0,85.0
yolo26,m,nms,YOLO26-M (NMS),MOT20,IDSW,3,36.86666666666667,56.06294081952295,-102.40139885473724,176.1347321880706,4.0,101.59999999999998
yolo26,m,nms,YOLO26-M (NMS),SOMPT22,IDSW,3,92.26666666666667,21.189934717533546,39.62795072531401,144.90538260801932,68.8,110.0
yolo26,n,end2end,YOLO26-N (E2E),MOT17,IDSW,3,46.0,24.944738924270183,-15.96616667154592,107.96616667154592,31.2,74.8
yolo26,n,end2end,YOLO26-N (E2E),MOT20,IDSW,3,82.66666666666667,67.09942871093116,-84.01755463106026,249.35088796439362,33.0,159.0
yolo26,n,end2end,YOLO26-N (E2E),SOMPT22,IDSW,3,98.93333333333334,37.53629354815594,5.688010971028561,192.1786556956381,55.6,121.40000000000002
yolo26,n,nms,YOLO26-N (NMS),MOT17,IDSW,3,45.0,36.59234892706397,-45.90043393124634,135.90043393124634,20.0,87.0
yolo26,n,nms,YOLO26-N (NMS),MOT20,IDSW,3,72.86666666666667,62.98391329008808,-83.59404757085395,229.3273809041873,32.0,145.4
yolo26,n,nms,YOLO26-N (NMS),SOMPT22,IDSW,3,100.66666666666667,39.31072796748152,3.013404846287429,198.3199284870459,56.0,130.0
yolo26,s,end2end,YOLO26-S (E2E),MOT17,IDSW,3,46.0,31.74901573277509,-32.86892729274115,124.86892729274115,22.0,82.0
yolo26,s,end2end,YOLO26-S (E2E),MOT20,IDSW,3,44.13333333333333,66.59859858385408,-121.30675695854075,209.5734236252074,0.6,120.8
yolo26,s,end2end,YOLO26-S (E2E),SOMPT22,IDSW,3,104.26666666666667,21.565095254446092,50.69600028760905,157.83733304572428,81.8,124.8
yolo26,s,nms,YOLO26-S (NMS),MOT17,IDSW,3,43.4,27.471439714729186,-24.842839391434502,111.6428393914345,25.2,75.0
yolo26,s,nms,YOLO26-S (NMS),MOT20,IDSW,3,47.0,71.92357054540605,-131.66805395557842,225.66805395557842,3.0,130.0
yolo26,s,nms,YOLO26-S (NMS),SOMPT22,IDSW,3,104.39999999999999,12.80468664200729,72.59139502544399,136.208604974556,91.40000000000002,117.0
yolo26,x,end2end,YOLO26-X (E2E),MOT17,IDSW,3,51.666666666666664,44.37717130838032,-58.57233812128563,161.90567145461895,15.0,101.0
yolo26,x,end2end,YOLO26-X (E2E),MOT20,IDSW,3,47.800000000000004,37.63349571857496,-45.68678593950664,141.28678593950664,24.2,91.2
yolo26,x,end2end,YOLO26-X (E2E),SOMPT22,IDSW,3,83.06666666666668,18.822681353445198,36.30853408031371,129.82479925301965,64.8,102.40000000000002
yolo26,x,nms,YOLO26-X (NMS),MOT17,IDSW,3,48.0,42.567593307585526,-57.74376383382416,153.74376383382418,10.0,94.0
yolo26,x,nms,YOLO26-X (NMS),MOT20,IDSW,3,47.333333333333336,39.0042732701602,-49.55865281648699,144.22531948315367,20.0,92.0
yolo26,x,nms,YOLO26-X (NMS),SOMPT22,IDSW,3,75.2,19.269665279915994,27.3314977853547,123.0685022146453,53.0,87.59999999999998
rtdetr,l,nms,RT-DETR-L,MOT17,Frag,3,122.73333333333333,33.54062213694512,39.413809007380024,206.05285765928664,99.59999999999998,161.2
rtdetr,l,nms,RT-DETR-L,MOT20,Frag,3,282.6666666666667,137.71744019307553,-59.442420082672925,624.7757534160063,162.6,433.0
rtdetr,l,nms,RT-DETR-L,SOMPT22,Frag,3,201.66666666666666,28.110021937617425,131.83750109330214,271.4958322400312,174.0,230.19999999999996
rtdetr,x,nms,RT-DETR-X,MOT17,Frag,3,116.66666666666667,33.23151115031234,34.115016599724186,199.21831673360916,96.0,155.0
rtdetr,x,nms,RT-DETR-X,MOT20,Frag,3,301.1333333333333,173.78657408825728,-130.57644915519933,732.8431158218659,199.6,501.8
rtdetr,x,nms,RT-DETR-X,SOMPT22,Frag,3,195.79999999999998,49.62781478163229,72.51767374918674,319.08232625081325,158.0,252.0
yolo11,l,nms,YOLO11-L,MOT17,Frag,3,86.93333333333334,21.071623889328826,34.58851778203243,139.27814888463425,71.8,111.0
yolo11,l,nms,YOLO11-L,MOT20,Frag,3,91.66666666666667,97.77368425774561,-151.2166296147688,334.5499629481021,30.0,204.4
yolo11,l,nms,YOLO11-L,SOMPT22,Frag,3,167.0,14.476187343358061,131.03915709800143,202.96084290199857,150.6,178.0
yolo11,m,nms,YOLO11-M,MOT17,Frag,3,93.8,18.41303885837425,48.059475783988276,139.5405242160117,81.8,115.0
yolo11,m,nms,YOLO11-M,MOT20,Frag,3,151.13333333333333,139.7357983243139,-195.9896329656334,498.25629963230006,44.79999999999999,309.4
yolo11,m,nms,YOLO11-M,SOMPT22,Frag,3,192.0666666666667,10.90015290412631,164.98918577368164,219.14414755965174,180.0,201.19999999999996
yolo11,n,nms,YOLO11-N,MOT17,Frag,3,81.26666666666667,31.43904154603529,3.1677579408750063,159.3655753924583,45.0,100.8
yolo11,n,nms,YOLO11-N,MOT20,Frag,3,366.0666666666666,227.66592484017744,-199.4868429093343,931.6201762426675,106.59999999999998,532.4
yolo11,n,nms,YOLO11-N,SOMPT22,Frag,3,202.20000000000002,49.883063257983665,78.28360138321551,326.1163986167845,144.6,231.0
yolo11,s,nms,YOLO11-S,MOT17,Frag,3,95.93333333333334,28.658215808618188,24.742378691665422,167.12428797500127,63.6,118.2
yolo11,s,nms,YOLO11-S,MOT20,Frag,3,331.2,163.11370267393235,-73.99690011554605,736.396900115546,160.0,484.8
yolo11,s,nms,YOLO11-S,SOMPT22,Frag,3,229.53333333333333,23.198563173897924,171.90490769463108,287.1617589720356,214.0,256.2
yolo11,x,nms,YOLO11-X,MOT17,Frag,3,83.0,34.219877264537345,-2.00688760430495,168.00688760430495,58.0,122.0
yolo11,x,nms,YOLO11-X,MOT20,Frag,3,100.06666666666666,107.74977184817298,-167.5986050138739,367.73193834720723,22.0,223.0
yolo11,x,nms,YOLO11-X,SOMPT22,Frag,3,171.26666666666665,34.60943994538677,85.2920517157731,257.2412816175602,141.0,209.0
yolo26,l,end2end,YOLO26-L (E2E),MOT17,Frag,3,142.13333333333335,44.43077011861636,31.761181719568782,252.50548494709793,107.40000000000002,192.19999999999996
yolo26,l,end2end,YOLO26-L (E2E),MOT20,Frag,3,283.93333333333334,268.7262051481644,-383.61956701077753,951.4862336774443,88.59999999999998,590.4
yolo26,l,end2end,YOLO26-L (E2E),SOMPT22,Frag,3,370.26666666666665,89.23504543246074,148.5945250981369,591.9388082351963,284.0,462.2
yolo26,l,nms,YOLO26-L (NMS),MOT17,Frag,3,90.39999999999999,30.95739007086999,13.497579867586609,167.30242013241337,61.4,123.0
yolo26,l,nms,YOLO26-L (NMS),MOT20,Frag,3,97.66666666666667,101.67267741794417,-154.90226556187463,350.23559889520794,21.0,213.0
yolo26,l,nms,YOLO26-L (NMS),SOMPT22,Frag,3,192.53333333333333,48.98421514460892,70.84979721211866,314.21686945454803,148.0,245.0
yolo26,m,end2end,YOLO26-M (E2E),MOT17,Frag,3,110.13333333333334,20.646872240931156,58.84365936994521,161.42300729672147,92.40000000000002,132.8
yolo26,m,end2end,YOLO26-M (E2E),MOT20,Frag,3,113.19999999999999,161.70541116487104,-288.498510068749,514.8985100687489,0.0,298.4
yolo26,m,end2end,YOLO26-M (E2E),SOMPT22,Frag,3,240.79999999999998,14.228141129465929,205.45533805218773,276.1446619478122,225.0,252.6
yolo26,m,nms,YOLO26-M (NMS),MOT17,Frag,3,93.26666666666667,31.413585171599458,15.230995080615486,171.30233825271785,70.0,129.0
yolo26,m,nms,YOLO26-M (NMS),MOT20,Frag,3,84.93333333333334,115.45740917469668,-201.87877089851924,371.7454375651859,9.0,217.80000000000004
yolo26,m,nms,YOLO26-M (NMS),SOMPT22,Frag,3,181.53333333333333,14.478029331830125,145.5679146783067,217.49875198835997,168.0,196.80000000000004
yolo26,n,end2end,YOLO26-N (E2E),MOT17,Frag,3,111.8,31.325389063824883,33.983419691301236,189.61658030869876,78.2,140.2
yolo26,n,end2end,YOLO26-N (E2E),MOT20,Frag,3,287.2666666666667,212.16411886399015,-239.77822208365086,814.3115554169842,160.4,532.2
yolo26,n,end2end,YOLO26-N (E2E),SOMPT22,Frag,3,251.66666666666666,36.593624216977105,160.7630647396537,342.57026859367966,223.4,293.0
yolo26,n,nms,YOLO26-N (NMS),MOT17,Frag,3,77.33333333333333,29.280255007997,4.597147658301523,150.06951900836515,46.0,104.0
yolo26,n,nms,YOLO26-N (NMS),MOT20,Frag,3,171.4,145.67319588723245,-190.47227949466722,533.2722794946673,68.0,338.0
yolo26,n,nms,YOLO26-N (NMS),SOMPT22,Frag,3,169.9333333333333,37.257124598301104,77.38150508731266,262.485161579354,127.2,195.6
yolo26,s,end2end,YOLO26-S (E2E),MOT17,Frag,3,104.39999999999999,21.106397134518247,51.968802918964116,156.83119708103587,83.0,125.2
yolo26,s,end2end,YOLO26-S (E2E),MOT20,Frag,3,140.13333333333333,196.51486797016997,-348.03666111100296,628.3033277776697,0.20000000000000004,364.8
yolo26,s,end2end,YOLO26-S (E2E),SOMPT22,Frag,3,305.6,92.32096186673967,76.26201704176788,534.9379829582322,199.0,359.6000000000001
yolo26,s,nms,YOLO26-S (NMS),MOT17,Frag,3,89.53333333333335,23.01854324959191,32.35210197746609,146.71456468920059,66.0,112.0
yolo26,s,nms,YOLO26-S (NMS),MOT20,Frag,3,107.19999999999999,150.10676200624673,-265.68586828844917,480.08586828844915,4.0,279.4
yolo26,s,nms,YOLO26-S (NMS),SOMPT22,Frag,3,219.13333333333335,49.41430292266941,96.38139994327572,341.885266723391,183.80000000000004,275.6
yolo26,x,end2end,YOLO26-X (E2E),MOT17,Frag,3,175.73333333333335,64.98533167825902,14.300820200766765,337.1658464658999,124.40000000000002,248.80000000000004
yolo26,x,end2end,YOLO26-X (E2E),MOT20,Frag,3,295.6,280.2392549233601,-400.5529014679331,991.7529014679332,114.59999999999998,618.4
yolo26,x,end2end,YOLO26-X (E2E),SOMPT22,Frag,3,287.73333333333335,44.31357955901706,177.6522992081305,397.8143674585362,259.4,338.8
yolo26,x,nms,YOLO26-X (NMS),MOT17,Frag,3,91.33333333333333,46.090490703976386,-23.161792777492437,205.82845944415908,47.0,139.0
yolo26,x,nms,YOLO26-X (NMS),MOT20,Frag,3,97.8,101.8642233563875,-155.244758717761,350.84475871776095,37.0,215.4
yolo26,x,nms,YOLO26-X (NMS),SOMPT22,Frag,3,149.93333333333334,15.339274211426476,111.82846379384952,188.03820287281715,140.0,167.6
